SeqName	ortholog_cluster_id	Gene.Name	EggNOG.Description	E.Value	Bit.Score	Best.Tax.Level	EC.Codes	n_GO	GOs	GO.Names	KEGG.KO	KEGG.Pathway	Description	Length	e.Value	GO.IDs	GO.mes	Enzyme.Codes	Enzyme.mes	InterPro.IDs	InterPro.GO.IDs	InterPro.GO.mes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Avas.s008.g622.i1	paralog_cluster_02141	NA	Citrate transporter	5.4e-92	345.5	Opisthokonta	NA	NA	NA	NA	NA	NA	LSI3_ORYSJ | Silicon efflux transporter LSI3 OS=Oryza sativa subsp. japonica OX=39947 GN=LSI3 PE=2 SV=1	651	8e-35	P:GO:0006726; P:GO:0007286; P:GO:0008283; P:GO:0015700; P:GO:0015828; P:GO:0030318; P:GO:0042438; P:GO:0043473; P:GO:0048066; P:GO:0055085; P:GO:0071722; F:GO:0005215; F:GO:0005302; F:GO:0005515; F:GO:0015105; F:GO:0015446; C:GO:0005737; C:GO:0005765; C:GO:0005789; C:GO:0005886; C:GO:0005887; C:GO:0010008; C:GO:0016020; C:GO:0016021; C:GO:0033162	P:eye pigment biosynthetic process; P:spermatid development; P:cell population proliferation; P:arsenite transport; P:tyrosine transport; P:melanocyte differentiation; P:melanin biosynthetic process; P:pigmentation; P:developmental pigmentation; P:transmembrane transport; P:detoxification of arsenic-containing substance; F:transporter activity; F:L-tyrosine transmembrane transporter activity; F:protein binding; F:arsenite transmembrane transporter activity; F:ATPase-coupled arsenite transmembrane transporter activity; C:cytoplasm; C:lysosomal membrane; C:endoplasmic reticulum membrane; C:plasma membrane; C:integral component of plasma membrane; C:endosome membrane; C:membrane; C:integral component of membrane; C:melanosome membrane			IPR004680 (PFAM)	P:GO:0055085; C:GO:0016021	P:transmembrane transport; C:integral component of membrane	165.07481890123	2.71567117320575	0.308835325972169	8.79326600562034	1.45273977751791e-18	2.7178058465681e-16
Avas.s008.g628.i1	paralog_cluster_08529	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	------	141	NA					no IPS match	no IPS match	no IPS match	731.335412228262	3.27490338907994	0.466263200430396	7.02372262288115	2.16033486880293e-12	2.36446446967146e-10
Avas.s008.g664.i1	homolog_cluster_12764	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	------	198	NA					no IPS match	no IPS match	no IPS match	94.4755854080829	2.19887869755343	0.394548657406393	5.57314961355589	2.50174540605639e-08	1.4530895970412e-06
Avas.s008.g719.i1	paralog_cluster_08787	TRPM2	cellular response to temperature stimulus	4.3e-80	307	Euarchontoglires	EC:3.6.1.13	35	C:GO:0070821; P:GO:0032024; P:GO:1900409; P:GO:0044849; P:GO:0033194; C:GO:0043005; P:GO:0009408; C:GO:0043025; F:GO:0005509; P:GO:0071415; F:GO:0022839; P:GO:0043312; F:GO:0015278; P:GO:0097028; P:GO:0071577; P:GO:0071236; P:GO:0070301; P:GO:0071277; F:GO:0005384; P:GO:0051489; P:GO:0051209; P:GO:2000249; C:GO:0101003; P:GO:1903223; C:GO:0035579; P:GO:0071502; P:GO:0071466; P:GO:0002407; P:GO:0001659; P:GO:0097237; P:GO:0098703; C:GO:0005765; P:GO:0035584; C:GO:0005887; P:GO:0071421	P:calcium-mediated signaling using intracellular calcium source; P:cellular response to temperature stimulus; P:calcium ion import across plasma membrane; P:positive regulation of cellular response to oxidative stress; C:specific granule membrane; C:neuronal cell body; P:estrous cycle; P:neutrophil degranulation; F:ion gated channel activity; P:temperature homeostasis; P:positive regulation of oxidative stress-induced neuron death; P:manganese ion transmembrane transport; F:manganese ion transmembrane transporter activity; P:cellular response to hydrogen peroxide; C:integral component of plasma membrane; P:dendritic cell chemotaxis; P:regulation of actin cytoskeleton reorganization; P:release of sequestered calcium ion into cytosol; P:cellular response to xenobiotic stimulus; P:response to heat; P:cellular response to purine-containing compound; P:cellular response to toxic substance; C:neuron projection; P:regulation of filopodium assembly; F:calcium ion binding; C:tertiary granule membrane; P:dendritic cell differentiation; F:calcium-release channel activity; P:cellular response to calcium ion; P:response to hydroperoxide; P:zinc ion transmembrane transport; P:positive regulation of insulin secretion; P:cellular response to antibiotic; C:lysosomal membrane; C:ficolin-1-rich granule membrane	K04977	map04621, map04921	TRPM2_HUMAN | Transient receptor potential cation channel subfamily M member 2 OS=Homo sapiens OX=9606 GN=TRPM2 PE=1 SV=2	1332	3.4e-72	P:GO:0002376; P:GO:0006950; P:GO:0007165; P:GO:0008016; P:GO:0009266; P:GO:0032879; P:GO:0042391; P:GO:0048522; P:GO:0051240; P:GO:0060402; P:GO:0070588; P:GO:0070887; F:GO:0005261; F:GO:0022836; F:GO:0043167; F:GO:0046873; F:GO:0097159; F:GO:1901363; C:GO:0005886; C:GO:0012505; C:GO:0016021; C:GO:0031090; C:GO:0031410	P:immune system process; P:response to stress; P:sigl transduction; P:regulation of heart contraction; P:response to temperature stimulus; P:regulation of localization; P:regulation of membrane potential; P:positive regulation of cellular process; P:positive regulation of multicellular organismal process; P:calcium ion transport into cytosol; P:calcium ion transmembrane transport; P:cellular response to chemical stimulus; F:cation channel activity; F:gated channel activity; F:ion binding; F:metal ion transmembrane transporter activity; F:organic cyclic compound binding; F:heterocyclic compound binding; C:plasma membrane; C:endomembrane system; C:integral component of membrane; C:organelle membrane; C:cytoplasmic vesicle	EC:7	Translocases	IPR041491 (PFAM); IPR005821 (PFAM)	P:GO:0006811; P:GO:0055085; F:GO:0005216; C:GO:0016020	P:ion transport; P:transmembrane transport; F:ion channel activity; C:membrane	89.9809565011626	2.09237717725697	0.31465685753912	6.64971103322237	2.93669004913701e-11	2.81240513098603e-09
Avas.s008.g752.i1	homolog_cluster_12794	RABGEF1	Rab guanyl-nucleotide exchange factor activity	8.6e-45	188.3	Bilateria	NA	30	P:GO:0031398; P:GO:0002792; P:GO:0032387; P:GO:0032483; P:GO:0006612; F:GO:0061630; P:GO:0018996; C:GO:0005730; C:GO:0030139; P:GO:0035214; P:GO:0046580; P:GO:0048261; F:GO:0005085; P:GO:1900235; P:GO:0007474; P:GO:0051036; P:GO:0034058; C:GO:0031901; F:GO:0031267; P:GO:0060368; P:GO:0040015; P:GO:0043305; P:GO:0043547; C:GO:0045177; P:GO:0002686; P:GO:0050728; P:GO:0001933; P:GO:0050709; P:GO:0032715; C:GO:0005829	F:guanyl-nucleotide exchange factor activity; P:negative regulation of receptor-mediated endocytosis; C:early endosome membrane; P:regulation of endosome size; P:negative regulation of inflammatory response; C:cytosol; P:negative regulation of multicellular organism growth; P:regulation of Fc receptor mediated stimulatory signaling pathway; P:negative regulation of protein phosphorylation; P:negative regulation of mast cell degranulation; F:small GTPase binding; P:negative regulation of leukocyte migration; C:apical part of cell; C:nucleolus; P:eye-antennal disc development; P:negative regulation of interleukin-6 production; P:regulation of Rab protein signal transduction; P:positive regulation of GTPase activity; C:endocytic vesicle; P:endosomal vesicle fusion; P:positive regulation of protein ubiquitination; P:negative regulation of protein secretion; P:imaginal disc-derived wing vein specification; P:negative regulation of intracellular transport; P:negative regulation of Kit signaling pathway; P:molting cycle, collagen and cuticulin-based cuticle; P:negative regulation of Ras protein signal transduction; P:negative regulation of peptide secretion; F:ubiquitin protein ligase activity; P:protein targeting to membrane	K20131,K21917	NA	RABX5_HUMAN | Rab5 GDP/GTP exchange factor OS=Homo sapiens OX=9606 GN=RABGEF1 PE=1 SV=3	510	1.4e-34	P:GO:0002682; P:GO:0006810; P:GO:0048523; P:GO:0048585; F:GO:0005515; C:GO:0005768	P:regulation of immune system process; P:transport; P:negative regulation of cellular process; P:negative regulation of response to stimulus; F:protein binding; C:endosome			IPR041545 (PFAM); IPR002653 (PFAM); IPR003123 (PFAM); IPR003123 (PROSITE_PROFILES); IPR002653 (PROSITE_PROFILES)	F:GO:0003677; F:GO:0008270	F:D binding; F:zinc ion binding	354.206936542586	1.0401355766468	0.21237552516446	4.89762450659668	9.70021713536221e-07	4.10702088133796e-05
Avas.s008.g773.i1	homolog_cluster_12802	TPD52L2	tumor protein	4.8e-10	71.6	Euarchontoglires	NA	4	F:GO:0042803; C:GO:0048471; P:GO:0042127; F:GO:0046982	F:protein homodimerization activity; F:protein heterodimerization activity; P:regulation of cell population proliferation; C:perinuclear region of cytoplasm	NA	NA	------	210	NA					IPR007327 (PFAM)	no GO terms	no GO terms	916.93746235913	-1.06184633991804	0.207692199819881	-5.1125961439039	3.17761165788591e-07	1.47758942091695e-05
Avas.s008.g781.i1	homolog_cluster_18526	ANTXR1	Anthrax toxin receptor	1.7e-55	223.8	Bilateria	NA	15	F:GO:0051015; P:GO:0031532; P:GO:0034446; F:GO:0004888; P:GO:1901202; P:GO:0007165; C:GO:0031527; P:GO:0001568; F:GO:0005518; P:GO:0022414; C:GO:0009897; P:GO:1905050; C:GO:0010008; C:GO:0031258; P:GO:0032989	P:substrate adhesion-dependent cell spreading; P:cellular component morphogenesis; P:actin cytoskeleton reorganization; P:blood vessel development; C:endosome membrane; C:external side of plasma membrane; P:signal transduction; F:transmembrane signaling receptor activity; F:actin filament binding; C:filopodium membrane; P:positive regulation of metallopeptidase activity; P:negative regulation of extracellular matrix assembly; C:lamellipodium membrane; P:reproductive process; F:collagen binding	K20909	map04621	ANTR1_HUMAN | Anthrax toxin receptor 1 OS=Homo sapiens OX=9606 GN=ANTXR1 PE=1 SV=2	464	7.7e-40	P:GO:0048856; P:GO:0050794; F:GO:0005515; F:GO:0038023; F:GO:0044877; C:GO:0005737; C:GO:0009986; C:GO:0012505; C:GO:0031253; C:GO:0043231	P:atomical structure development; P:regulation of cellular process; F:protein binding; F:sigling receptor activity; F:protein-containing complex binding; C:cytoplasm; C:cell surface; C:endomembrane system; C:cell projection membrane; C:intracellular membrane-bounded organelle			IPR008400 (PFAM); IPR002035 (PFAM); IPR002035 (PROSITE_PROFILES)	F:GO:0038023; C:GO:0016021	F:sigling receptor activity; C:integral component of membrane	231.184824132705	2.64810682655352	0.538651000250162	4.91618288153865	8.82479633674006e-07	3.76610472843e-05
Avas.s008.g879.i1	homolog_cluster_12836	NA	integrin-mediated signaling pathway	2.9e-82	313.5	Metazoa	NA	NA	NA	NA	NA	NA	ITB2_HUMAN | Integrin beta-2 OS=Homo sapiens OX=9606 GN=ITGB2 PE=1 SV=2	842	2.6e-78	P:GO:0006950; P:GO:0007155; P:GO:0007166; P:GO:0016192; P:GO:0031323; P:GO:0032879; P:GO:0032956; P:GO:0040012; P:GO:0042221; P:GO:0042592; P:GO:0042692; P:GO:0043170; P:GO:0045321; P:GO:0048513; P:GO:0048583; P:GO:0048646; P:GO:0050900; P:GO:0051094; P:GO:0051130; P:GO:0051240; F:GO:0005515; C:GO:0008305; C:GO:0043227; C:GO:0043292; C:GO:0120025	P:response to stress; P:cell adhesion; P:cell surface receptor sigling pathway; P:vesicle-mediated transport; P:regulation of cellular metabolic process; P:regulation of localization; P:regulation of actin cytoskeleton organization; P:regulation of locomotion; P:response to chemical; P:homeostatic process; P:muscle cell differentiation; P:macromolecule metabolic process; P:leukocyte activation; P:animal organ development; P:regulation of response to stimulus; P:atomical structure formation involved in morphogenesis; P:leukocyte migration; P:positive regulation of developmental process; P:positive regulation of cellular component organization; P:positive regulation of multicellular organismal process; F:protein binding; C:integrin complex; C:membrane-bounded organelle; C:contractile fiber; C:plasma membrane bounded cell projection			IPR002369 (PFAM); IPR040622 (PFAM); IPR014836 (PFAM); IPR015812 (PROSITE_PATTERNS); IPR015812 (PROSITE_PATTERNS)	no GO terms	no GO terms	703.028562467713	1.5588236670167	0.243314269979035	6.40662657044741	1.48774608863474e-10	1.24668473021064e-08
Avas.s008.g926.i1	paralog_cluster_01081	NA	Transporter	4e-42	179.5	Brassicales	NA	NA	NA	NA	NA	NA	GLPT2_ARATH | Putative glycerol-3-phosphate transporter 2 OS=Arabidopsis thalia OX=3702 GN=At4g25220 PE=2 SV=1	509	8.5e-40	P:GO:0009987; P:GO:0071702; F:GO:0022857; C:GO:0016020; C:GO:0043227	P:cellular process; P:organic substance transport; F:transmembrane transporter activity; C:membrane; C:membrane-bounded organelle	EC:7	Translocases	IPR011701 (PFAM); IPR020846 (PROSITE_PROFILES)	P:GO:0055085; F:GO:0022857	P:transmembrane transport; F:transmembrane transporter activity	106.055232263066	3.98743053172942	0.366331936513861	10.8847472313639	1.36276160916142e-27	5.09894686739489e-25
Avas.s008.g1043.i1	homolog_cluster_12854	NA	serine protease	3.1e-27	129.4	Vertebrata	NA	NA	NA	NA	K09627	NA	PRS23_BOVIN | Serine protease 23 OS=Bos taurus OX=9913 GN=PRSS23 PE=2 SV=1	329	3e-22	C:GO:0043231	C:intracellular membrane-bounded organelle			IPR001254 (PFAM); IPR018114 (PROSITE_PATTERNS)	P:GO:0006508; F:GO:0004252	P:proteolysis; F:serine-type endopeptidase activity	608.909647463074	2.44547255991042	0.321264051554974	7.61203299302833	2.69817656987796e-14	3.50088409941665e-12
Avas.s009.g158.i1	paralog_cluster_05001	NA	Sulfotransferase family	2.7e-25	123.2	Paraneoptera	EC:2.8.2.5	1	F:GO:0008146	F:sulfotransferase activity	K01017	map00532	CHSTB_HUMAN | Carbohydrate sulfotransferase 11 OS=Homo sapiens OX=9606 GN=CHST11 PE=1 SV=1	401	1.5e-23	P:GO:0001501; P:GO:0006790; P:GO:0030166; P:GO:0043009; P:GO:0048513; P:GO:0048598; P:GO:0050794; P:GO:1903510; F:GO:0008146; C:GO:0110165	P:skeletal system development; P:sulfur compound metabolic process; P:proteoglycan biosynthetic process; P:chordate embryonic development; P:animal organ development; P:embryonic morphogenesis; P:regulation of cellular process; P:mucopolysaccharide metabolic process; F:sulfotransferase activity; C:cellular atomical entity	EC:2.8.2	Transferring sulfur-containing groups	IPR005331 (PFAM)	F:GO:0008146; C:GO:0016021	F:sulfotransferase activity; C:integral component of membrane	42.4652918388553	3.10691412278994	0.536679778378448	5.78913953526874	7.0747908701941e-09	4.55305241242211e-07
Avas.s009.g271.i1	paralog_cluster_00947	NA	peptidase inhibitor activity	7.9e-30	137.5	Chordata	NA	NA	NA	NA	NA	NA	GPRL1_BOVIN | GLIPR1-like protein 1 OS=Bos taurus OX=9913 GN=GLIPR1L1 PE=1 SV=1	231	3.2e-26	P:GO:0006952; P:GO:0009725; P:GO:0051707; P:GO:1901700; C:GO:0016020	P:defense response; P:response to hormone; P:response to other organism; P:response to oxygen-containing compound; C:membrane			IPR014044 (PFAM); IPR018244 (PROSITE_PATTERNS)	C:GO:0005576	C:extracellular region	113.814565316582	4.59594602018685	0.670724332468084	6.85221304447837	7.27161511302201e-12	7.44475682651238e-10
Avas.s009.g306.i1	homolog_cluster_03549	NA	Solute carrier family 12 member	4.7e-206	724.9	Actinopterygii	NA	NA	NA	NA	K14429	NA	S12A9_XENLA | Solute carrier family 12 member 9 OS=Xenopus laevis OX=8355 GN=slc12a9 PE=2 SV=1	941	6.3e-198	P:GO:0006813; P:GO:0006821; P:GO:0006875; P:GO:0006884; P:GO:0009605; P:GO:0009628; P:GO:0030004; P:GO:0034486; P:GO:0035725; P:GO:0048589; P:GO:0055064; P:GO:0055075; P:GO:0055078; P:GO:0060603; P:GO:0070887; P:GO:0072488; P:GO:0097638; P:GO:0098659; P:GO:0098661; P:GO:1903401; P:GO:1903530; P:GO:1903826; F:GO:0005515; F:GO:0015379; F:GO:0061459; C:GO:0009925; C:GO:0031166; C:GO:0031982; C:GO:0043005; C:GO:0044297; C:GO:1990816	P:potassium ion transport; P:chloride transport; P:cellular metal ion homeostasis; P:cell volume homeostasis; P:response to exterl stimulus; P:response to abiotic stimulus; P:cellular monovalent inorganic cation homeostasis; P:vacuolar transmembrane transport; P:sodium ion transmembrane transport; P:developmental growth; P:chloride ion homeostasis; P:potassium ion homeostasis; P:sodium ion homeostasis; P:mammary gland duct morphogenesis; P:cellular response to chemical stimulus; P:ammonium transmembrane transport; P:L-arginine import across plasma membrane; P:inorganic cation import across plasma membrane; P:inorganic anion transmembrane transport; P:L-lysine transmembrane transport; P:regulation of secretion by cell; P:L-arginine transmembrane transport; F:protein binding; F:potassium:chloride symporter activity; F:L-arginine transmembrane transporter activity; C:basal plasma membrane; C:integral component of vacuolar membrane; C:vesicle; C:neuron projection; C:cell body; C:vacuole-mitochondrion membrane contact site	EC:7	Translocases	IPR004841 (PFAM); IPR018491 (PFAM)	P:GO:0006811; P:GO:0055085; F:GO:0022857; C:GO:0016020	P:ion transport; P:transmembrane transport; F:transmembrane transporter activity; C:membrane	220.457094815881	1.55611028075349	0.218960816254705	7.10679795303356	1.18766101404165e-12	1.3362432206235e-10
Avas.s009.g356.i1	homolog_cluster_12917	NA	Lysosomal-associated membrane protein 1	0.01	48.1	Actinopterygii	NA	NA	NA	NA	K06528	map04140, map04142, map04145, map05152	------	377	NA					IPR002000 (PROSITE_PROFILES)	C:GO:0016020	C:membrane	233.343447286034	2.8694252484867	0.400716519313738	7.16073610691378	8.02449917419426e-13	9.1564657598306e-11
Avas.s009.g398.i1	homolog_cluster_07291	NA	WSC domain-containing protein	2.9e-41	176	Bilateria	NA	NA	NA	NA	NA	NA	WCSD_DROME | WSCD family member CG9164 OS=Drosophila melanogaster OX=7227 GN=CG9164 PE=2 SV=1	336	7.1e-27	P:GO:0008150; F:GO:0003674; F:GO:0008146; C:GO:0005575; C:GO:0016020; C:GO:0016021	P:biological_process; F:molecular_function; F:sulfotransferase activity; C:cellular_component; C:membrane; C:integral component of membrane			IPR000863 (PFAM)	F:GO:0008146	F:sulfotransferase activity	38.5655655475748	2.32116289568169	0.465758735430287	4.98361645012908	6.24067262929014e-07	2.7136805927743e-05
Avas.s009.g501.i1	paralog_cluster_08825	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	------	153	NA					IPR007053 (PFAM)	no GO terms	no GO terms	184.752088399592	3.33542988830259	0.2786137860881	11.9715177598854	5.01036047669882e-33	3.10044960421566e-30
