GID;CHROMOSOME
Avas.s006.g568.i1;1
Avas.s006.g571.i1;1
Avas.s006.g572.i1;1
Avas.s006.g573.i1;1
Avas.s006.g576.i1;1
Avas.s006.g579.i1;1
Avas.s006.g582.i1;1
Avas.s006.g583.i1;1
Avas.s006.g585.i1;1
Avas.s006.g586.i1;1
Avas.s006.g587.i1;1
Avas.s006.g588.i1;1
Avas.s006.g590.i1;1
Avas.s006.g595.i1;1
Avas.s006.g596.i1;1
Avas.s006.g597.i1;1
Avas.s006.g602.i1;1
Avas.s006.g604.i1;1
Avas.s006.g605.i1;1
Avas.s006.g607.i1;1
Avas.s006.g615.i1;1
Avas.s006.g616.i1;1
Avas.s006.g621.i1;1
Avas.s006.g625.i1;1
Avas.s006.g626.i1;1
Avas.s006.g629.i1;1
Avas.s006.g631.i1;1
Avas.s006.g633.i1;1
Avas.s006.g637.i1;1
Avas.s006.g640.i1;1
Avas.s006.g642.i1;1
Avas.s006.g648.i1;1
Avas.s006.g650.i1;1
Avas.s006.g655.i1;1
Avas.s006.g660.i1;1
Avas.s006.g673.i1;1
Avas.s006.g675.i1;1
Avas.s006.g679.i1;1
Avas.s006.g679.i2;1
Avas.s006.g689.i1;1
Avas.s006.g692.i1;1
Avas.s006.g702.i1;1
Avas.s006.g711.i1;1
Avas.s006.g713.i1;1
Avas.s006.g716.i1;1
Avas.s006.g721.i1;1
Avas.s006.g725.i1;1
Avas.s006.g738.i1;1
Avas.s006.g740.i1;1
Avas.s006.g750.i1;1
Avas.s006.g753.i1;1
Avas.s006.g756.i1;1
Avas.s006.g757.i1;1
Avas.s006.g762.i1;1
Avas.s006.g764.i1;1
Avas.s006.g773.i1;1
Avas.s006.g777.i1;1
Avas.s006.g789.i1;1
Avas.s006.g790.i1;1
Avas.s006.g795.i1;1
Avas.s006.g796.i1;1
Avas.s006.g799.i1;1
Avas.s006.g802.i1;1
Avas.s006.g803.i1;1
Avas.s006.g804.i1;1
Avas.s006.g805.i1;1
Avas.s006.g807.i1;1
Avas.s006.g808.i1;1
Avas.s006.g815.i1;1
Avas.s006.g817.i1;1
Avas.s006.g823.i1;1
Avas.s006.g830.i1;1
Avas.s006.g844.i1;1
Avas.s006.g850.i1;1
Avas.s006.g853.i1;1
Avas.s006.g854.i1;1
Avas.s006.g855.i1;1
Avas.s006.g856.i1;1
Avas.s006.g861.i1;1
Avas.s006.g867.i1;1
Avas.s006.g868.i1;1
Avas.s006.g878.i1;1
Avas.s006.g893.i1;1
Avas.s006.g900.i1;1
Avas.s006.g905.i1;1
Avas.s006.g907.i1;1
Avas.s006.g912.i1;1
Avas.s006.g913.i1;1
Avas.s006.g914.i1;1
Avas.s006.g920.i1;1
Avas.s006.g925.i1;1
Avas.s006.g927.i1;1
Avas.s006.g931.i1;1
Avas.s006.g933.i1;1
Avas.s006.g934.i1;1
Avas.s006.g935.i1;1
Avas.s006.g938.i1;1
Avas.s006.g942.i1;1
Avas.s006.g944.i1;1
Avas.s006.g950.i1;1
Avas.s006.g951.i1;1
Avas.s006.g953.i1;1
Avas.s006.g957.i1;1
Avas.s006.g961.i1;1
Avas.s006.g962.i1;1
Avas.s006.g963.i1;1
Avas.s006.g968.i1;1
Avas.s006.g972.i1;1
Avas.s006.g974.i1;1
Avas.s006.g978.i1;1
Avas.s006.g982.i1;1
Avas.s006.g983.i1;1
Avas.s006.g985.i1;1
Avas.s006.g986.i1;1
Avas.s006.g992.i1;1
Avas.s006.g993.i1;1
Avas.s006.g994.i1;1
Avas.s006.g995.i1;1
Avas.s006.g996.i1;1
Avas.s006.g997.i1;1
Avas.s006.g1000.i1;1
Avas.s006.g1005.i1;1
Avas.s006.g1006.i1;1
Avas.s006.g1006.i2;1
Avas.s006.g1007.i1;1
Avas.s006.g1009.i1;1
Avas.s006.g1015.i1;1
Avas.s006.g1021.i1;1
Avas.s006.g1023.i1;1
Avas.s006.g1026.i1;1
Avas.s006.g1028.i1;1
Avas.s006.g1029.i1;1
Avas.s006.g1030.i1;1
Avas.s006.g1033.i1;1
Avas.s006.g1034.i1;1
Avas.s006.g1038.i1;1
Avas.s006.g1043.i1;1
Avas.s006.g1046.i1;1
Avas.s006.g1047.i1;1
Avas.s006.g1048.i1;1
Avas.s006.g1049.i1;1
Avas.s006.g1050.i1;1
Avas.s006.g1052.i1;1
Avas.s006.g1053.i1;1
Avas.s006.g1058.i1;1
Avas.s006.g1061.i1;1
Avas.s006.g1062.i1;1
Avas.s006.g1063.i1;1
Avas.s006.g1064.i1;1
Avas.s006.g1065.i1;1
Avas.s006.g1067.i1;1
Avas.s006.g1069.i1;1
Avas.s006.g1071.i1;1
Avas.s006.g1072.i1;1
Avas.s006.g1074.i1;1
Avas.s006.g1075.i1;1
Avas.s006.g1079.i1;1
Avas.s006.g1080.i1;1
Avas.s006.g1082.i1;1
Avas.s006.g1083.i1;1
Avas.s006.g1084.i1;1
Avas.s006.g1087.i1;1
Avas.s006.g1089.i1;1
Avas.s006.g1090.i1;1
Avas.s006.g1091.i1;1
Avas.s006.g1094.i1;1
Avas.s006.g1095.i1;1
Avas.s006.g1096.i1;1
Avas.s006.g1097.i1;1
Avas.s006.g1098.i1;1
Avas.s006.g1102.i1;1
Avas.s006.g1103.i1;1
Avas.s006.g1104.i1;1
Avas.s006.g1106.i1;1
Avas.s007.g5.i1;1
Avas.s007.g6.i1;1
Avas.s007.g8.i1;1
Avas.s007.g11.i1;1
Avas.s007.g12.i1;1
Avas.s007.g13.i1;1
Avas.s007.g14.i1;1
Avas.s007.g16.i1;1
Avas.s007.g17.i1;1
Avas.s007.g18.i1;1
Avas.s007.g19.i1;1
Avas.s007.g20.i1;1
Avas.s007.g21.i1;1
Avas.s007.g23.i1;1
Avas.s007.g24.i1;1
Avas.s007.g27.i1;1
Avas.s007.g28.i2;1
Avas.s007.g28.i1;1
Avas.s007.g29.i1;1
Avas.s007.g32.i1;1
Avas.s007.g33.i1;1
Avas.s007.g34.i1;1
Avas.s007.g35.i1;1
Avas.s007.g38.i1;1
Avas.s007.g41.i1;1
Avas.s007.g42.i1;1
Avas.s007.g43.i1;1
Avas.s007.g44.i1;1
Avas.s007.g45.i1;1
Avas.s007.g48.i1;1
Avas.s007.g55.i1;1
Avas.s007.g56.i1;1
Avas.s007.g57.i1;1
Avas.s007.g83.i1;1
Avas.s007.g84.i1;1
Avas.s007.g89.i1;1
Avas.s007.g91.i1;1
Avas.s007.g99.i1;1
Avas.s007.g101.i1;1
Avas.s007.g103.i1;1
Avas.s007.g112.i1;1
Avas.s007.g117.i1;1
Avas.s007.g121.i1;1
Avas.s007.g124.i1;1
Avas.s007.g125.i1;1
Avas.s007.g126.i1;1
Avas.s007.g127.i1;1
Avas.s007.g128.i1;1
Avas.s007.g130.i1;1
Avas.s007.g131.i1;1
Avas.s007.g132.i1;1
Avas.s007.g133.i1;1
Avas.s007.g134.i1;1
Avas.s007.g136.i1;1
Avas.s007.g138.i1;1
Avas.s007.g137.i1;1
Avas.s007.g140.i1;1
Avas.s007.g143.i1;1
Avas.s007.g147.i1;1
Avas.s007.g149.i1;1
Avas.s007.g150.i1;1
Avas.s007.g151.i1;1
Avas.s007.g154.i1;1
Avas.s007.g156.i1;1
Avas.s007.g157.i1;1
Avas.s007.g158.i1;1
Avas.s007.g161.i1;1
Avas.s007.g162.i1;1
Avas.s007.g163.i1;1
Avas.s007.g163.i2;1
Avas.s007.g164.i1;1
Avas.s007.g165.i1;1
Avas.s007.g166.i1;1
Avas.s007.g167.i1;1
Avas.s007.g168.i1;1
Avas.s007.g170.i1;1
Avas.s007.g172.i1;1
Avas.s007.g173.i1;1
Avas.s007.g176.i1;1
Avas.s007.g176.i2;1
Avas.s007.g177.i1;1
Avas.s007.g180.i1;1
Avas.s007.g181.i1;1
Avas.s007.g182.i1;1
Avas.s007.g184.i1;1
Avas.s007.g186.i1;1
Avas.s007.g187.i1;1
Avas.s007.g189.i1;1
Avas.s007.g190.i1;1
Avas.s007.g193.i1;1
Avas.s007.g194.i1;1
Avas.s007.g195.i1;1
Avas.s007.g200.i1;1
Avas.s007.g201.i1;1
Avas.s007.g202.i1;1
Avas.s007.g204.i1;1
Avas.s007.g205.i1;1
Avas.s007.g217.i1;1
Avas.s007.g219.i1;1
Avas.s007.g220.i1;1
Avas.s007.g221.i1;1
Avas.s007.g222.i1;1
Avas.s007.g223.i1;1
Avas.s007.g224.i1;1
Avas.s007.g225.i1;1
Avas.s007.g226.i1;1
Avas.s007.g229.i1;1
Avas.s007.g231.i1;1
Avas.s007.g233.i1;1
Avas.s007.g235.i1;1
Avas.s007.g236.i1;1
Avas.s007.g238.i1;1
Avas.s007.g239.i1;1
Avas.s007.g241.i1;1
Avas.s007.g242.i1;1
Avas.s007.g242.i2;1
Avas.s007.g243.i1;1
Avas.s007.g246.i1;1
Avas.s007.g247.i1;1
Avas.s007.g254.i1;1
Avas.s007.g258.i1;1
Avas.s007.g259.i1;1
Avas.s007.g261.i1;1
Avas.s007.g262.i1;1
Avas.s007.g263.i1;1
Avas.s007.g265.i1;1
Avas.s007.g266.i1;1
Avas.s007.g270.i1;1
Avas.s007.g271.i1;1
Avas.s007.g272.i1;1
Avas.s007.g273.i1;1
Avas.s007.g274.i1;1
Avas.s007.g275.i1;1
Avas.s007.g277.i1;1
Avas.s007.g278.i1;1
Avas.s007.g279.i1;1
Avas.s007.g282.i1;1
Avas.s007.g284.i1;1
Avas.s007.g285.i1;1
Avas.s007.g287.i1;1
Avas.s007.g290.i1;1
Avas.s007.g292.i1;1
Avas.s007.g294.i1;1
Avas.s007.g295.i1;1
Avas.s007.g298.i1;1
Avas.s007.g300.i1;1
Avas.s007.g302.i1;1
Avas.s007.g303.i1;1
Avas.s007.g304.i1;1
Avas.s007.g305.i1;1
Avas.s007.g306.i1;1
Avas.s007.g307.i1;1
Avas.s007.g309.i1;1
Avas.s007.g311.i1;1
Avas.s007.g312.i1;1
Avas.s007.g313.i1;1
Avas.s007.g314.i1;1
Avas.s007.g315.i1;1
Avas.s007.g316.i1;1
Avas.s007.g317.i1;1
Avas.s007.g318.i1;1
Avas.s007.g319.i1;1
Avas.s007.g320.i1;1
Avas.s007.g321.i1;1
Avas.s007.g325.i1;1
Avas.s007.g328.i1;1
Avas.s007.g330.i1;1
Avas.s007.g337.i1;1
Avas.s007.g331.i1;1
Avas.s007.g333.i1;1
Avas.s007.g336.i1;1
Avas.s007.g339.i1;1
Avas.s007.g341.i1;1
Avas.s007.g343.i1;1
Avas.s007.g344.i1;1
Avas.s007.g347.i1;1
Avas.s007.g348.i1;1
Avas.s007.g350.i1;1
Avas.s007.g351.i1;1
Avas.s007.g352.i1;1
Avas.s007.g353.i1;1
Avas.s007.g357.i1;1
Avas.s007.g358.i1;1
Avas.s007.g359.i1;1
Avas.s007.g361.i1;1
Avas.s007.g362.i1;1
Avas.s007.g363.i2;1
Avas.s007.g363.i1;1
Avas.s007.g366.i1;1
Avas.s007.g369.i1;1
Avas.s007.g371.i1;1
Avas.s007.g372.i1;1
Avas.s007.g374.i1;1
Avas.s007.g375.i1;1
Avas.s007.g376.i1;1
Avas.s007.g377.i1;1
Avas.s007.g378.i1;1
Avas.s007.g382.i1;1
Avas.s007.g380.i1;1
Avas.s007.g384.i1;1
Avas.s007.g386.i1;1
Avas.s007.g391.i1;1
Avas.s007.g394.i1;1
Avas.s007.g395.i1;1
Avas.s007.g398.i1;1
Avas.s007.g399.i1;1
Avas.s007.g400.i1;1
Avas.s007.g401.i1;1
Avas.s007.g402.i1;1
Avas.s007.g403.i1;1
Avas.s007.g404.i1;1
Avas.s007.g410.i1;1
Avas.s007.g411.i1;1
Avas.s007.g413.i1;1
Avas.s007.g415.i1;1
Avas.s007.g416.i1;1
Avas.s007.g417.i1;1
Avas.s007.g418.i1;1
Avas.s007.g419.i1;1
Avas.s007.g421.i1;1
Avas.s007.g422.i1;1
Avas.s007.g424.i1;1
Avas.s007.g426.i1;1
Avas.s007.g427.i1;1
Avas.s007.g430.i1;1
Avas.s007.g431.i1;1
Avas.s007.g432.i1;1
Avas.s007.g435.i1;1
Avas.s007.g436.i1;1
Avas.s007.g439.i1;1
Avas.s007.g442.i1;1
Avas.s007.g444.i1;1
Avas.s007.g453.i1;1
Avas.s007.g456.i1;1
Avas.s007.g457.i1;1
Avas.s007.g459.i1;1
Avas.s007.g460.i1;1
Avas.s007.g461.i1;1
Avas.s007.g462.i1;1
Avas.s007.g463.i1;1
Avas.s007.g464.i1;1
Avas.s007.g466.i1;1
Avas.s007.g467.i1;1
Avas.s007.g468.i1;1
Avas.s007.g469.i1;1
Avas.s007.g470.i1;1
Avas.s007.g471.i1;1
Avas.s007.g475.i1;1
Avas.s007.g476.i1;1
Avas.s007.g479.i1;1
Avas.s007.g480.i1;1
Avas.s007.g481.i1;1
Avas.s007.g484.i1;1
Avas.s007.g485.i1;1
Avas.s007.g486.i1;1
Avas.s007.g488.i1;1
Avas.s007.g490.i1;1
Avas.s007.g493.i1;1
Avas.s007.g496.i1;1
Avas.s007.g497.i1;1
Avas.s007.g498.i1;1
Avas.s007.g499.i1;1
Avas.s007.g503.i1;1
Avas.s007.g505.i1;1
Avas.s007.g506.i1;1
Avas.s007.g507.i1;1
Avas.s007.g509.i1;1
Avas.s007.g512.i1;1
Avas.s007.g513.i1;1
Avas.s007.g515.i1;1
Avas.s007.g516.i1;1
Avas.s007.g518.i1;1
Avas.s007.g524.i1;1
Avas.s007.g526.i1;1
Avas.s007.g540.i1;1
Avas.s007.g542.i1;1
Avas.s007.g558.i1;1
Avas.s007.g564.i1;1
Avas.s007.g564.i2;1
Avas.s007.g569.i1;1
Avas.s007.g570.i1;1
Avas.s007.g571.i1;1
Avas.s007.g573.i1;1
Avas.s007.g575.i1;1
Avas.s007.g576.i1;1
Avas.s007.g580.i1;1
Avas.s007.g584.i1;1
Avas.s007.g588.i1;1
Avas.s007.g591.i1;1
Avas.s007.g593.i1;1
Avas.s007.g597.i1;1
Avas.s007.g601.i1;1
Avas.s007.g602.i1;1
Avas.s007.g603.i1;1
Avas.s007.g604.i1;1
Avas.s007.g612.i1;1
Avas.s007.g614.i1;1
Avas.s007.g621.i1;1
Avas.s007.g622.i1;1
Avas.s007.g629.i1;1
Avas.s007.g634.i1;1
Avas.s007.g635.i1;1
Avas.s007.g637.i1;1
Avas.s007.g638.i1;1
Avas.s007.g640.i1;1
Avas.s007.g644.i1;1
Avas.s007.g645.i1;1
Avas.s007.g649.i1;1
Avas.s007.g650.i1;1
Avas.s007.g655.i1;1
Avas.s007.g660.i1;1
Avas.s007.g662.i1;1
Avas.s007.g664.i1;1
Avas.s007.g665.i1;1
Avas.s007.g666.i1;1
Avas.s007.g669.i1;1
Avas.s007.g670.i1;1
Avas.s007.g671.i1;1
Avas.s007.g672.i1;1
Avas.s007.g673.i1;1
Avas.s007.g675.i1;1
Avas.s007.g682.i1;1
Avas.s007.g683.i1;1
Avas.s007.g684.i1;1
Avas.s007.g685.i1;1
Avas.s007.g693.i1;1
Avas.s007.g696.i1;1
Avas.s007.g698.i1;1
Avas.s007.g699.i1;1
Avas.s007.g700.i1;1
Avas.s007.g707.i1;1
Avas.s007.g708.i1;1
Avas.s007.g709.i1;1
Avas.s007.g714.i1;1
Avas.s007.g723.i1;1
Avas.s007.g722.i1;1
Avas.s007.g731.i1;1
Avas.s007.g740.i1;1
Avas.s007.g741.i1;1
Avas.s007.g742.i1;1
Avas.s007.g743.i1;1
Avas.s007.g745.i1;1
Avas.s007.g750.i1;1
Avas.s007.g751.i1;1
Avas.s007.g752.i1;1
Avas.s007.g753.i1;1
Avas.s007.g754.i1;1
Avas.s007.g755.i1;1
Avas.s007.g757.i1;1
Avas.s007.g761.i1;1
Avas.s007.g762.i1;1
Avas.s007.g763.i1;1
Avas.s007.g764.i1;1
Avas.s007.g765.i1;1
Avas.s007.g766.i1;1
Avas.s007.g767.i1;1
Avas.s007.g768.i1;1
Avas.s007.g770.i1;1
Avas.s007.g771.i1;1
Avas.s007.g772.i1;1
Avas.s007.g776.i1;1
Avas.s007.g777.i1;1
Avas.s007.g779.i1;1
Avas.s007.g780.i1;1
Avas.s007.g781.i1;1
Avas.s007.g783.i1;1
Avas.s007.g782.i1;1
Avas.s007.g787.i1;1
Avas.s007.g788.i1;1
Avas.s007.g789.i1;1
Avas.s007.g792.i1;1
Avas.s007.g793.i1;1
Avas.s007.g795.i1;1
Avas.s007.g796.i1;1
Avas.s007.g798.i1;1
Avas.s007.g799.i1;1
Avas.s007.g800.i1;1
Avas.s007.g801.i1;1
Avas.s007.g803.i1;1
Avas.s007.g804.i1;1
Avas.s007.g806.i1;1
Avas.s007.g806.i2;1
Avas.s007.g807.i2;1
Avas.s007.g807.i1;1
Avas.s007.g808.i1;1
Avas.s007.g809.i1;1
Avas.s007.g810.i1;1
Avas.s007.g811.i1;1
Avas.s007.g812.i1;1
Avas.s007.g813.i1;1
Avas.s007.g814.i1;1
Avas.s007.g815.i1;1
Avas.s007.g816.i1;1
Avas.s007.g817.i1;1
Avas.s007.g818.i1;1
Avas.s007.g819.i1;1
Avas.s007.g820.i1;1
Avas.s007.g821.i1;1
Avas.s007.g822.i1;1
Avas.s007.g823.i1;1
Avas.s007.g824.i1;1
Avas.s007.g824.i2;1
Avas.s007.g825.i1;1
Avas.s007.g826.i1;1
Avas.s007.g828.i1;1
Avas.s007.g831.i1;1
Avas.s007.g829.i1;1
Avas.s007.g832.i1;1
Avas.s007.g833.i1;1
Avas.s007.g3.i1;1
Avas.s007.g834.i1;1
Avas.s007.g835.i1;1
Avas.s007.g836.i1;1
Avas.s007.g837.i1;1
Avas.s007.g838.i1;1
Avas.s007.g839.i1;1
Avas.s007.g840.i1;1
Avas.s007.g841.i1;1
Avas.s007.g841.i2;1
Avas.s007.g843.i1;1
Avas.s007.g845.i1;1
Avas.s007.g847.i1;1
Avas.s007.g848.i1;1
Avas.s007.g849.i1;1
Avas.s007.g850.i1;1
Avas.s007.g851.i1;1
Avas.s007.g852.i1;1
Avas.s007.g853.i1;1
Avas.s007.g854.i1;1
Avas.s007.g855.i1;1
Avas.s007.g856.i1;1
Avas.s007.g857.i1;1
Avas.s007.g859.i1;1
Avas.s007.g860.i1;1
Avas.s007.g861.i1;1
Avas.s007.g864.i1;1
Avas.s007.g865.i1;1
Avas.s008.g4.i1;1
Avas.s008.g6.i1;1
Avas.s008.g8.i1;1
Avas.s008.g9.i1;1
Avas.s008.g10.i1;1
Avas.s008.g11.i1;1
Avas.s008.g12.i1;1
Avas.s008.g14.i1;1
Avas.s008.g16.i1;1
Avas.s008.g17.i1;1
Avas.s008.g18.i1;1
Avas.s008.g19.i1;1
Avas.s008.g20.i1;1
Avas.s008.g21.i1;1
Avas.s008.g22.i1;1
Avas.s008.g23.i1;1
Avas.s008.g24.i1;1
Avas.s008.g28.i1;1
Avas.s008.g30.i1;1
Avas.s008.g32.i1;1
Avas.s008.g33.i1;1
Avas.s008.g34.i1;1
Avas.s008.g36.i1;1
Avas.s008.g37.i1;1
Avas.s008.g39.i1;1
Avas.s008.g40.i1;1
Avas.s008.g43.i1;1
Avas.s008.g45.i1;1
Avas.s008.g46.i1;1
Avas.s008.g48.i1;1
Avas.s008.g49.i1;1
Avas.s008.g50.i1;1
Avas.s008.g51.i1;1
Avas.s008.g52.i1;1
Avas.s008.g53.i1;1
Avas.s008.g55.i1;1
Avas.s008.g58.i1;1
Avas.s008.g61.i1;1
Avas.s008.g62.i1;1
Avas.s008.g63.i1;1
Avas.s008.g65.i1;1
Avas.s008.g66.i1;1
Avas.s008.g67.i1;1
Avas.s008.g68.i1;1
Avas.s008.g69.i1;1
Avas.s008.g70.i1;1
Avas.s008.g71.i1;1
Avas.s008.g72.i1;1
Avas.s008.g74.i1;1
Avas.s008.g75.i1;1
Avas.s008.g76.i1;1
Avas.s008.g78.i1;1
Avas.s008.g79.i1;1
Avas.s008.g80.i1;1
Avas.s008.g82.i1;1
Avas.s008.g84.i1;1
Avas.s008.g85.i1;1
Avas.s008.g89.i1;1
Avas.s008.g90.i1;1
Avas.s008.g91.i1;1
Avas.s008.g92.i1;1
Avas.s008.g93.i1;1
Avas.s008.g94.i1;1
Avas.s008.g96.i1;1
Avas.s008.g99.i1;1
Avas.s008.g102.i1;1
Avas.s008.g101.i1;1
Avas.s008.g104.i1;1
Avas.s008.g105.i1;1
Avas.s008.g106.i1;1
Avas.s008.g111.i1;1
Avas.s008.g113.i1;1
Avas.s008.g114.i1;1
Avas.s008.g119.i1;1
Avas.s008.g122.i1;1
Avas.s008.g123.i1;1
Avas.s008.g124.i1;1
Avas.s008.g125.i1;1
Avas.s008.g126.i1;1
Avas.s008.g127.i1;1
Avas.s008.g129.i1;1
Avas.s008.g130.i1;1
Avas.s008.g133.i1;1
Avas.s008.g138.i1;1
Avas.s008.g140.i1;1
Avas.s008.g141.i1;1
Avas.s008.g142.i1;1
Avas.s008.g143.i1;1
Avas.s008.g144.i1;1
Avas.s008.g145.i1;1
Avas.s008.g146.i1;1
Avas.s008.g148.i1;1
Avas.s008.g149.i1;1
Avas.s008.g150.i1;1
Avas.s008.g152.i1;1
Avas.s008.g156.i1;1
Avas.s008.g159.i1;1
Avas.s008.g158.i1;1
Avas.s008.g162.i1;1
Avas.s008.g163.i1;1
Avas.s008.g164.i1;1
Avas.s008.g165.i1;1
Avas.s008.g166.i1;1
Avas.s008.g167.i1;1
Avas.s008.g169.i1;1
Avas.s008.g170.i1;1
Avas.s008.g171.i1;1
Avas.s008.g171.i2;1
Avas.s008.g172.i1;1
Avas.s008.g173.i1;1
Avas.s008.g174.i2;1
Avas.s008.g174.i1;1
Avas.s008.g175.i1;1
Avas.s008.g176.i1;1
Avas.s008.g177.i1;1
Avas.s008.g179.i1;1
Avas.s008.g180.i1;1
Avas.s008.g183.i1;1
Avas.s008.g139.i1;1
Avas.s008.g185.i1;1
Avas.s008.g187.i1;1
Avas.s008.g191.i1;1
Avas.s008.g193.i1;1
Avas.s008.g194.i1;1
Avas.s008.g195.i1;1
Avas.s008.g196.i1;1
Avas.s008.g197.i1;1
Avas.s008.g198.i1;1
Avas.s008.g204.i1;1
Avas.s008.g205.i1;1
Avas.s008.g207.i1;1
Avas.s008.g209.i1;1
Avas.s008.g210.i1;1
Avas.s008.g3.i1;1
Avas.s008.g211.i1;1
Avas.s008.g212.i1;1
Avas.s008.g213.i1;1
Avas.s008.g214.i1;1
Avas.s008.g216.i1;1
Avas.s008.g217.i1;1
Avas.s008.g220.i1;1
Avas.s008.g221.i1;1
Avas.s008.g223.i1;1
Avas.s008.g226.i1;1
Avas.s008.g227.i1;1
Avas.s008.g229.i1;1
Avas.s008.g230.i1;1
Avas.s008.g231.i1;1
Avas.s008.g232.i1;1
Avas.s008.g235.i1;1
Avas.s008.g236.i1;1
Avas.s008.g238.i1;1
Avas.s008.g244.i1;1
Avas.s008.g245.i1;1
Avas.s008.g246.i1;1
Avas.s008.g247.i1;1
Avas.s008.g248.i1;1
Avas.s008.g250.i1;1
Avas.s008.g252.i1;1
Avas.s008.g259.i1;1
Avas.s008.g260.i1;1
Avas.s008.g262.i1;1
Avas.s008.g263.i1;1
Avas.s008.g265.i1;1
Avas.s008.g270.i1;1
Avas.s008.g272.i1;1
Avas.s008.g274.i1;1
Avas.s008.g275.i1;1
Avas.s008.g276.i1;1
Avas.s008.g277.i1;1
Avas.s008.g278.i1;1
Avas.s008.g279.i1;1
Avas.s008.g280.i1;1
Avas.s008.g281.i1;1
Avas.s008.g282.i1;1
Avas.s008.g283.i1;1
Avas.s008.g284.i1;1
Avas.s008.g285.i1;1
Avas.s008.g289.i1;1
Avas.s008.g290.i1;1
Avas.s008.g291.i1;1
Avas.s008.g292.i1;1
Avas.s008.g293.i1;1
Avas.s008.g294.i1;1
Avas.s008.g300.i1;1
Avas.s008.g301.i1;1
Avas.s008.g302.i1;1
Avas.s008.g304.i1;1
Avas.s008.g305.i1;1
Avas.s008.g306.i1;1
Avas.s008.g307.i1;1
Avas.s008.g308.i1;1
Avas.s008.g310.i1;1
Avas.s008.g311.i1;1
Avas.s008.g312.i1;1
Avas.s008.g313.i1;1
Avas.s008.g314.i1;1
Avas.s008.g316.i1;1
Avas.s008.g317.i1;1
Avas.s008.g321.i1;1
Avas.s008.g322.i1;1
Avas.s008.g323.i1;1
Avas.s008.g324.i1;1
Avas.s008.g325.i1;1
Avas.s008.g326.i1;1
Avas.s008.g331.i1;1
Avas.s008.g332.i1;1
Avas.s008.g333.i1;1
Avas.s008.g334.i1;1
Avas.s008.g346.i1;1
Avas.s008.g350.i1;1
Avas.s008.g352.i1;1
Avas.s008.g353.i1;1
Avas.s008.g354.i1;1
Avas.s008.g355.i1;1
Avas.s008.g356.i1;1
Avas.s008.g357.i1;1
Avas.s008.g358.i1;1
Avas.s008.g360.i1;1
Avas.s008.g361.i1;1
Avas.s008.g364.i1;1
Avas.s008.g368.i1;1
Avas.s008.g370.i1;1
Avas.s008.g371.i1;1
Avas.s008.g372.i1;1
Avas.s008.g378.i1;1
Avas.s008.g382.i1;1
Avas.s008.g383.i1;1
Avas.s008.g388.i1;1
Avas.s008.g394.i1;1
Avas.s008.g396.i1;1
Avas.s008.g397.i1;1
Avas.s008.g398.i1;1
Avas.s008.g400.i1;1
Avas.s008.g401.i1;1
Avas.s008.g402.i1;1
Avas.s008.g404.i1;1
Avas.s008.g405.i1;1
Avas.s008.g406.i1;1
Avas.s008.g410.i1;1
Avas.s008.g414.i1;1
Avas.s008.g416.i1;1
Avas.s008.g418.i1;1
Avas.s008.g419.i1;1
Avas.s008.g422.i1;1
Avas.s008.g423.i1;1
Avas.s008.g427.i1;1
Avas.s008.g445.i1;1
Avas.s008.g452.i1;1
Avas.s008.g454.i1;1
Avas.s008.g455.i1;1
Avas.s008.g456.i1;1
Avas.s008.g458.i1;1
Avas.s008.g460.i1;1
Avas.s008.g463.i1;1
Avas.s008.g464.i1;1
Avas.s008.g465.i1;1
Avas.s008.g468.i1;1
Avas.s008.g471.i1;1
Avas.s008.g473.i1;1
Avas.s008.g474.i1;1
Avas.s008.g476.i1;1
Avas.s008.g478.i1;1
Avas.s008.g482.i1;1
Avas.s008.g485.i1;1
Avas.s008.g487.i1;1
Avas.s008.g489.i1;1
Avas.s008.g491.i1;1
Avas.s008.g492.i1;1
Avas.s008.g495.i1;1
Avas.s008.g500.i1;1
Avas.s008.g501.i1;1
Avas.s008.g502.i1;1
Avas.s008.g503.i1;1
Avas.s008.g504.i1;1
Avas.s008.g506.i1;1
Avas.s008.g507.i1;1
Avas.s008.g509.i1;1
Avas.s008.g510.i1;1
Avas.s008.g512.i1;1
Avas.s008.g514.i1;1
Avas.s008.g517.i1;1
Avas.s008.g518.i1;1
Avas.s008.g519.i1;1
Avas.s008.g520.i1;1
Avas.s008.g521.i1;1
Avas.s008.g524.i1;1
Avas.s008.g525.i1;1
Avas.s008.g528.i1;1
Avas.s008.g529.i1;1
Avas.s008.g530.i1;1
Avas.s008.g531.i1;1
Avas.s008.g532.i1;1
Avas.s008.g534.i1;1
Avas.s008.g536.i1;1
Avas.s008.g537.i1;1
Avas.s008.g539.i1;1
Avas.s008.g540.i1;1
Avas.s008.g542.i1;1
Avas.s008.g543.i1;1
Avas.s008.g546.i1;1
Avas.s008.g549.i1;1
Avas.s008.g552.i1;1
Avas.s008.g553.i1;1
Avas.s008.g553.i2;1
Avas.s008.g553.i3;1
Avas.s008.g554.i1;1
Avas.s008.g555.i1;1
Avas.s008.g555.i2;1
Avas.s008.g556.i1;1
Avas.s008.g558.i1;1
Avas.s008.g559.i1;1
Avas.s008.g560.i1;1
Avas.s008.g561.i1;1
Avas.s008.g562.i1;1
Avas.s008.g566.i1;1
Avas.s008.g567.i1;1
